Order Date,year,month,day_of_week,is_weekend,Quarter,ShippingDuration,Ship Mode,Segment,State,Region,Num Products,Sales,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_30
2018-08-25,2018,8,5,1,3,4.0,Standard Class,Consumer,North Carolina,South,1,192.16,25.696,314.532,10.782,834.112571428571,618.2571333333332,1163.7524393125832
2018-08-25,2018,8,5,1,3,4.0,Standard Class,Consumer,Pennsylvania,East,1,130.98,192.16,210.008,23.18,816.6308571428566,624.3030666666666,1160.9554416928956
2018-08-26,2018,8,6,1,3,1.0,First Class,Home Office,Michigan,Central,1,53.72,130.98,4590.344,283.774,805.3411428571424,627.8963999999999,1159.1962128366092
2018-08-27,2018,8,0,0,3,2.0,Second Class,Corporate,California,West,8,2971.7920000000004,53.72,656.6400000000001,9.912,157.2519999999995,620.2279333333332,1162.3079609492197
2018-08-27,2018,8,0,0,3,0.0,Same Day,Corporate,Pennsylvania,East,2,1132.56,2971.7920000000004,28.416,2340.06,487.9879999999995,718.9572666666664,1232.362151063419
2018-08-27,2018,8,0,0,3,3.0,Second Class,Consumer,Florida,South,1,14.336,1132.56,13.152,228.188,645.7228571428566,678.7072666666666,1196.7955626392368
2018-08-27,2018,8,0,0,3,3.0,First Class,Home Office,New York,East,3,448.81800000000004,14.336,25.696,323.1,645.8919999999995,671.5788666666665,1200.2035185402237
2018-08-27,2018,8,0,0,3,4.0,Standard Class,Consumer,Arizona,West,1,120.576,448.81800000000004,192.16,102.72,706.3379999999995,675.7694666666666,1199.1638486437362
2018-08-27,2018,8,0,0,3,3.0,First Class,Consumer,Texas,Central,1,5.952,120.576,130.98,387.99,696.1117142857138,676.3646666666665,1198.8740063107327
2018-08-27,2018,8,0,0,3,3.0,First Class,Corporate,Florida,South,1,2.896,5.952,53.72,19.44,678.2505714285709,663.6300666666666,1204.0605967875601
2018-09-04,2018,9,1,0,3,91.0,Second Class,Consumer,Michigan,Central,1,478.24,2.896,2971.7920000000004,2.296,670.9899999999996,663.0785999999999,1204.369562407472
2018-09-04,2018,9,1,0,3,61.0,First Class,Home Office,New York,East,6,760.8,478.24,1132.56,40.29,314.76828571428524,678.9433999999999,1198.4854832025378
2018-09-04,2018,9,1,0,3,61.0,First Class,Consumer,Florida,South,3,284.19,760.8,14.336,35.96,261.65971428571373,702.9603999999999,1192.4500133950733
2018-09-05,2018,9,2,0,3,30.0,First Class,Corporate,North Carolina,South,2,272.23199999999997,284.19,448.81800000000004,25.92,300.21028571428513,711.2347333333332,1188.5168847608013
2018-09-05,2018,9,2,0,3,61.0,First Class,Home Office,Washington,West,5,805.99,272.23199999999997,120.576,351.65999999999997,274.98371428571375,719.4451333333332,1184.4632710217923
2018-09-06,2018,9,3,0,3,30.0,First Class,Corporate,Texas,Central,1,720.76,805.99,5.952,239.12,372.8999999999995,734.5894666666665,1182.50154999201
2018-09-07,2018,9,4,0,3,91.0,First Class,Corporate,Illinois,Central,2,67.304,720.76,2.896,87.52,475.015428571428,750.6441333333332,1178.806471911134
2018-09-09,2018,9,6,1,3,6.0,Standard Class,Corporate,Texas,Central,1,9.856,67.304,478.24,866.4,484.21657142857094,749.9702666666666,1179.2043306179264
2018-09-09,2018,9,6,1,3,4.0,Standard Class,Consumer,Ohio,East,2,92.032,9.856,760.8,83.88,417.30457142857085,721.4187999999999,1186.6341911495463
2018-09-09,2018,9,6,1,3,5.0,Standard Class,Corporate,California,West,1,159.96,92.032,284.19,1520.15,321.7662857142852,721.6905333333332,1186.4840875734878
2018-09-09,2018,9,6,1,3,5.0,Standard Class,Corporate,California,West,1,99.87,159.96,272.23199999999997,394.47999999999996,304.01914285714236,676.3508666666664,1180.8956758917282
2018-09-09,2018,9,6,1,3,6.0,Standard Class,Corporate,Oregon,West,2,42.28,99.87,805.99,994.4639999999999,279.39599999999945,666.5305333333332,1184.539910080145
2018-09-09,2018,9,6,1,3,30.0,First Class,Consumer,Ohio,East,3,28.83,42.28,720.76,4337.639999999999,170.2945714285709,634.7910666666666,1188.2011282793612
2018-09-09,2018,9,6,1,3,5.0,Standard Class,Consumer,Tennessee,South,4,458.98400000000004,28.83,67.304,314.532,71.44742857142805,491.16406666666654,964.545146571135
2018-09-09,2018,9,6,1,3,5.0,Second Class,Consumer,California,West,3,298.0,458.98400000000004,9.856,210.008,127.40171428571377,495.97913333333327,963.9933820267476
2018-09-09,2018,9,6,1,3,4.0,Standard Class,Corporate,Pennsylvania,East,8,2457.141,298.0,92.032,4590.344,168.56514285714235,498.91219999999987,963.2268350827602
2018-09-09,2018,9,6,1,3,6.0,Standard Class,Consumer,Michigan,Central,1,17.48,2457.141,159.96,656.6400000000001,506.43785714285667,427.8054333333332,691.0644670263886
2018-09-09,2018,9,6,1,3,6.0,Standard Class,Corporate,South Carolina,South,2,685.26,17.48,99.87,28.416,486.0835714285709,406.5000999999999,693.6141483138396
2018-09-09,2018,9,6,1,3,4.0,Standard Class,Consumer,Arizona,West,1,6.368,685.26,42.28,13.152,569.7107142857138,428.3948999999999,691.6321287150607
2018-09-10,2018,9,0,0,3,61.0,First Class,Consumer,California,West,1,35.2,6.368,28.83,25.696,564.5804285714281,428.16876666666656,691.7736710527345
2018-09-10,2018,9,0,0,3,30.0,First Class,Consumer,North Carolina,South,1,10.816,35.2,458.98400000000004,192.16,565.4904285714281,428.48556666666656,691.5851522032438
2018-09-10,2018,9,0,0,3,34.0,Standard Class,Consumer,New York,East,4,364.3879999999999,10.816,298.0,130.98,501.466428571428,422.44076666666655,694.508324344728
2018-09-10,2018,9,0,0,3,61.0,Second Class,Consumer,Texas,Central,2,321.202,364.3879999999999,2457.141,53.72,510.95042857142806,430.22103333333325,692.4349174861909
2018-09-10,2018,9,0,0,3,61.0,First Class,Corporate,Ohio,East,1,45.888,321.202,17.48,2971.7920000000004,205.8162857142852,439.1370999999999,689.1340034808521
2018-09-10,2018,9,0,0,3,34.0,Standard Class,Corporate,Illinois,Central,2,719.095,45.888,685.26,1132.56,209.87457142857087,341.60696666666655,499.21333884592235
2018-09-11,2018,9,1,0,3,61.0,First Class,Corporate,California,West,1,215.976,719.095,6.368,14.336,214.70814285714232,327.8247999999999,482.0357993429944
2018-09-11,2018,9,1,0,3,63.0,Standard Class,Corporate,California,West,1,523.392,215.976,35.2,448.81800000000004,244.65214285714234,334.5461333333332,478.90955449752846
2018-09-11,2018,9,1,0,3,63.0,Standard Class,Home Office,Florida,South,2,691.144,523.392,10.816,120.576,314.39385714285663,337.03193333333326,479.71600097234307
2018-09-11,2018,9,1,0,3,91.0,Second Class,Corporate,Maryland,East,3,3013.78,691.144,364.3879999999999,5.952,411.5835714285709,356.05086666666654,482.14271731753
2018-09-11,2018,9,1,0,3,64.0,Standard Class,Consumer,California,West,1,47.12,3013.78,321.202,2.896,790.0681428571424,456.31179999999983,679.268716395877
2018-09-11,2018,9,1,0,3,61.0,Second Class,Home Office,New York,East,1,96.53,47.12,45.888,478.24,750.913571428571,457.7859333333332,678.2980865568552
2018-09-11,2018,9,1,0,3,64.0,Standard Class,Corporate,California,West,2,163.55,96.53,719.095,760.8,758.1481428571424,445.0622666666666,681.4738404748839
2018-09-12,2018,9,2,0,3,94.0,Standard Class,Consumer,Indiana,Central,2,43.85,163.55,215.976,284.19,678.784571428571,425.1539333333332,680.6553599098453
2018-09-12,2018,9,2,0,3,61.0,Second Class,Home Office,California,West,1,148.257,43.85,523.392,272.23199999999997,654.1951428571425,417.1425999999999,683.7789586748489
2018-09-12,2018,9,2,0,3,92.0,Standard Class,Corporate,Michigan,Central,3,927.44,148.257,691.144,805.99,600.6044285714281,413.01009999999985,685.0583746250832
2018-09-12,2018,9,2,0,3,92.0,Standard Class,Corporate,Arizona,West,2,432.405,927.44,3013.78,720.76,634.3609999999995,417.05843333333326,687.8140680195265
2018-09-12,2018,9,2,0,3,95.0,Standard Class,Consumer,Illinois,Central,1,143.856,432.405,47.12,67.304,265.5931428571424,407.44659999999993,685.4343407301569
2018-09-12,2018,9,2,0,3,91.0,Second Class,Consumer,Kentucky,South,7,1827.51,143.856,96.53,9.856,279.41257142857097,409.9983333333332,684.2658916526535
2018-09-12,2018,9,2,0,3,93.0,Standard Class,Consumer,California,West,1,444.768,1827.51,163.55,92.032,526.6954285714281,470.58679999999987,726.765889197192
2018-09-12,2018,9,2,0,3,94.0,Standard Class,Consumer,Pennsylvania,East,1,11.088,444.768,43.85,159.96,566.8694285714281,482.34466666666657,723.2752736871836
2018-09-12,2018,9,2,0,3,93.0,Standard Class,Consumer,Illinois,Central,1,15.984,11.088,148.257,99.87,562.1891428571423,477.38226666666657,726.0687422203558
2018-09-12,2018,9,2,0,3,61.0,Second Class,Consumer,Michigan,Central,4,188.24,15.984,927.44,42.28,543.2929999999996,474.58606666666657,727.7323546805974
2018-09-12,2018,9,2,0,3,92.0,Standard Class,Corporate,Ohio,East,2,94.78399999999999,188.24,432.405,28.83,437.6929999999996,479.4513999999999,725.2260625436727
2018-09-12,2018,9,2,0,3,61.0,First Class,Corporate,Texas,Central,3,38.196,94.78399999999999,143.856,458.98400000000004,389.46142857142814,481.6498666666666,723.911710581635
2018-09-12,2018,9,2,0,3,94.0,Standard Class,Corporate,Pennsylvania,East,1,2.624,38.196,1827.51,298.0,374.3671428571424,467.6235999999999,728.4284520388412
2018-09-12,2018,9,2,0,3,94.0,Standard Class,Consumer,Michigan,Central,1,54.9,2.624,444.768,2457.141,113.6691428571424,457.77773333333323,732.7834631487041
2018-09-12,2018,9,2,0,3,92.0,Second Class,Home Office,California,West,3,1096.4879999999998,54.9,11.088,17.48,57.97371428571383,377.7030333333332,630.9455078000581
2018-09-13,2018,9,3,0,3,6.0,Standard Class,Consumer,North Carolina,South,1,15.92,1096.4879999999998,15.984,685.26,213.03085714285666,413.66996666666654,640.3866656933925
2018-09-14,2018,9,4,0,3,1.0,First Class,Consumer,Pennsylvania,East,6,517.2570000000001,15.92,188.24,6.368,213.02171428571384,391.3586333333332,642.2553844893984
2018-09-14,2018,9,4,0,3,5.0,Standard Class,Consumer,New York,East,2,20.12,517.2570000000001,94.78399999999999,35.2,260.0241428571424,408.3882666666666,638.4571853140227
2018-09-14,2018,9,4,0,3,2.0,First Class,Home Office,New York,East,4,1770.1899999999998,20.12,38.196,10.816,249.35785714285666,407.88559999999984,638.7669946778489
2018-09-14,2018,9,4,0,3,3.0,Second Class,Consumer,Michigan,Central,1,19.05,1770.1899999999998,2.624,364.3879999999999,496.78557142857096,466.5313999999999,680.4588727213061
2018-09-14,2018,9,4,0,3,4.0,Second Class,Consumer,California,West,1,56.7,19.05,54.9,321.202,499.13214285714236,455.0201333333332,685.1512568432743
2018-09-14,2018,9,4,0,3,0.0,Same Day,Consumer,New Jersey,East,1,70.95,56.7,1096.4879999999998,45.888,499.3892857142852,446.20339999999993,688.6256850716948
2018-09-14,2018,9,4,0,3,3.0,First Class,Corporate,North Carolina,South,2,1017.136,70.95,15.92,719.095,352.8838571428566,447.03879999999987,688.1383293178118
2018-09-15,2018,9,5,1,3,6.0,Standard Class,Home Office,Connecticut,East,2,98.6,1017.136,517.2570000000001,215.976,495.9147142857138,456.9734999999999,694.3250689941864
2018-09-15,2018,9,5,1,3,2.0,Second Class,Home Office,California,West,1,300.904,98.6,20.12,523.392,436.106571428571,453.06096666666656,696.0584664940432
2018-09-15,2018,9,5,1,3,2.0,Second Class,Consumer,Utah,West,1,295.056,300.904,1770.1899999999998,691.144,476.218571428571,445.6446999999999,696.4684197727171
2018-09-15,2018,9,5,1,3,4.0,Standard Class,Corporate,Texas,Central,1,31.872,295.056,19.05,3013.78,265.4851428571424,432.4417666666665,695.4075227764807
2018-09-15,2018,9,5,1,3,4.0,Standard Class,Home Office,New York,East,1,35.56,31.872,56.7,47.12,267.3168571428567,333.0448333333332,499.1342025225317
2018-09-15,2018,9,5,1,3,5.0,Standard Class,Consumer,Washington,West,1,12.42,35.56,70.95,96.53,264.2968571428567,332.65949999999987,499.36695694613474
2018-09-15,2018,9,5,1,3,2.0,First Class,Consumer,Illinois,Central,1,323.976,12.42,1017.136,163.55,255.9354285714281,329.8558333333332,500.9719433669985
2018-09-15,2018,9,5,1,3,4.0,Standard Class,Consumer,Texas,Central,1,31.744,323.976,98.6,43.85,156.91257142857097,335.20336666666657,499.9907865372883
2018-09-15,2018,9,5,1,3,5.0,Standard Class,Consumer,Tennessee,South,1,163.96,31.744,300.904,148.257,147.36171428571382,334.7998333333332,500.23886466154624
2018-09-15,2018,9,5,1,3,6.0,Standard Class,Consumer,California,West,3,2911.7839999999997,163.96,295.056,927.44,127.79828571428526,335.32326666666654,500.04511969973026
2018-09-15,2018,9,5,1,3,2.0,Second Class,Consumer,Massachusetts,East,4,1081.69,2911.7839999999997,31.872,432.405,501.61657142857086,401.4680666666665,679.949343392935
2018-09-15,2018,9,5,1,3,4.0,Standard Class,Consumer,California,West,5,959.1999999999999,1081.69,35.56,143.856,651.5905714285709,423.1108999999998,691.208202466119
2018-09-15,2018,9,5,1,3,4.0,Standard Class,Corporate,New Jersey,East,4,1038.26,959.1999999999999,12.42,1827.51,783.5391428571422,450.2890333333332,695.8632270377198
2018-09-16,2018,9,6,1,3,4.0,Standard Class,Corporate,California,West,1,17.9,1038.26,323.976,444.768,930.0877142857137,423.9806999999999,655.76361663306
2018-09-16,2018,9,6,1,3,2.0,First Class,Consumer,Pennsylvania,East,5,684.11,17.9,31.744,11.088,886.3625714285708,409.7517666666665,659.915022033206
2018-09-16,2018,9,6,1,3,2.0,Second Class,Consumer,Pennsylvania,East,1,20.544,684.11,163.96,15.984,979.5577142857138,432.18583333333316,657.3297150351177
2018-09-16,2018,9,6,1,3,1.0,First Class,Corporate,California,West,2,14.8,20.544,2911.7839999999997,188.24,959.0697142857138,432.3378333333332,657.2306741833186
2018-09-16,2018,9,6,1,3,4.0,Standard Class,Consumer,Texas,Central,2,73.56,14.8,1081.69,94.78399999999999,545.2148571428567,426.5564999999998,660.2080129126927
2018-09-16,2018,9,6,1,3,5.0,Standard Class,Home Office,Pennsylvania,East,1,20.736,73.56,959.1999999999999,38.196,401.1962857142853,425.8490333333332,660.5870563394435
2018-09-17,2018,9,0,0,3,3.0,First Class,Consumer,Idaho,West,1,89.97,20.736,1038.26,2.624,267.1299999999996,425.2670333333332,660.9479619794045
2018-09-17,2018,9,0,0,3,5.0,Second Class,Home Office,Georgia,South,2,830.24,89.97,17.9,54.9,131.65999999999954,428.17856666666654,659.2120871904978
2018-09-17,2018,9,0,0,3,6.0,Standard Class,Consumer,New Jersey,East,2,514.05,830.24,684.11,1096.4879999999998,247.708571428571,454.0232333333332,659.2716672267841
2018-09-17,2018,9,0,0,3,0.0,Same Day,Consumer,Washington,West,1,12.96,514.05,20.544,15.92,223.41428571428523,434.6086333333332,648.182318980923
2018-09-17,2018,9,0,0,3,4.0,Second Class,Corporate,Utah,West,7,1782.104,12.96,14.8,517.2570000000001,222.3308571428567,434.50996666666657,648.2484715941694
2018-09-17,2018,9,0,0,3,5.0,Second Class,Home Office,Texas,Central,4,1749.902,1782.104,73.56,20.12,474.80285714285674,476.6715333333332,693.3773173646368
2018-09-18,2018,9,1,0,3,4.0,Standard Class,Consumer,New Mexico,West,2,111.42,1749.902,20.736,1770.1899999999998,714.2802857142852,534.3309333333332,725.2901761565323
2018-09-18,2018,9,1,0,3,4.0,Standard Class,Corporate,Wisconsin,Central,1,22.72,111.42,89.97,19.05,727.2351428571425,479.03859999999986,690.205319535885
2018-09-18,2018,9,1,0,3,5.0,Second Class,Consumer,Nebraska,Central,1,15.96,22.72,830.24,56.7,717.6279999999996,479.1609333333332,690.1212990323795
2018-09-18,2018,9,1,0,3,3.0,First Class,Home Office,Texas,Central,1,114.848,15.96,514.05,70.95,601.3022857142853,477.8029333333332,691.0207680269976
2018-09-18,2018,9,1,0,3,4.0,Standard Class,Corporate,Georgia,South,8,997.83,114.848,12.96,1017.136,544.2734285714281,479.2661999999999,690.175492257734
2018-09-18,2018,9,1,0,3,7.0,Standard Class,Corporate,New York,East,2,29.26,997.83,1782.104,98.6,684.9691428571424,478.62266666666653,689.6654901833864
2018-09-18,2018,9,1,0,3,2.0,First Class,Consumer,Texas,Central,2,56.512,29.26,1749.902,300.904,434.56285714285667,476.3113333333332,691.0977143672837
2018-09-18,2018,9,1,0,3,5.0,Standard Class,Corporate,California,West,3,163.38,56.512,111.42,295.056,192.64999999999955,468.1649333333332,694.6678269950329
2018-09-19,2018,9,2,0,3,6.0,Standard Class,Corporate,Oregon,West,4,697.612,163.38,22.72,31.872,200.0728571428567,463.7757333333332,696.2135895633046
2018-09-19,2018,9,2,0,3,5.0,Standard Class,Corporate,California,West,3,190.01,697.612,15.96,35.56,296.4859999999995,485.9670666666665,692.5727252482046
2018-09-19,2018,9,2,0,3,5.0,Standard Class,Consumer,New York,East,1,32.4,190.01,114.848,12.42,321.35028571428523,491.11539999999985,689.6771186701429
2018-09-19,2018,9,2,0,3,4.0,Standard Class,Home Office,Georgia,South,1,35.4,32.4,997.83,323.976,309.57199999999955,491.78139999999985,689.2084049468828
2018-09-19,2018,9,2,0,3,6.0,Standard Class,Consumer,Arizona,West,4,592.308,35.4,29.26,31.744,172.0819999999995,482.1621999999998,693.6308269252944
2018-09-19,2018,9,2,0,3,0.0,Same Day,Home Office,Pennsylvania,East,1,4.842,592.308,56.512,163.96,252.5174285714281,500.84766666666656,688.6110242840628
2018-09-19,2018,9,2,0,3,4.0,Standard Class,Corporate,Florida,South,1,95.616,4.842,163.38,2911.7839999999997,245.13599999999954,495.5437333333332,691.900269631049
2018-09-20,2018,9,3,0,3,6.0,Standard Class,Consumer,New York,East,14,7359.918,95.616,697.612,1081.69,235.4554285714281,401.67146666666656,523.2662209787349
2018-09-21,2018,9,4,0,3,4.0,Standard Class,Consumer,Georgia,South,1,80.48,7359.918,190.01,959.1999999999999,1187.213428571428,610.9457333333332,1371.901733874225
2018-09-21,2018,9,4,0,3,2.0,First Class,Consumer,Washington,West,2,151.96,80.48,32.4,1038.26,1171.5662857142852,581.6550666666665,1373.5894485288266
2018-09-21,2018,9,4,0,3,6.0,Standard Class,Consumer,Florida,South,1,12.294,151.96,35.4,17.9,1188.6462857142853,552.1117333333332,1372.9612691252444
2018-09-21,2018,9,4,0,3,4.0,Standard Class,Consumer,California,West,1,55.86,12.294,592.308,684.11,1185.3454285714283,551.9248666666665,1373.0368645456313
2018-09-21,2018,9,4,0,3,5.0,Standard Class,Consumer,Minnesota,Central,1,20.16,55.86,4.842,20.544,1108.7099999999996,530.9831999999999,1375.7396449637051
2018-09-21,2018,9,4,0,3,4.0,Standard Class,Consumer,Pennsylvania,East,1,1.908,20.16,95.616,14.8,1110.8982857142853,530.9703999999998,1375.744559676027
2018-09-21,2018,9,4,0,3,2.0,First Class,Corporate,California,West,1,15.51,1.908,7359.918,73.56,1097.5114285714283,530.5406666666665,1375.9133557324228
2018-09-22,2018,9,5,1,3,2.0,First Class,Consumer,Delaware,East,1,391.98,15.51,80.48,20.736,48.31028571428532,528.6056666666665,1376.6188244009033
2018-09-22,2018,9,5,1,3,4.0,Second Class,Consumer,Pennsylvania,East,3,4749.327,391.98,151.96,89.97,92.81028571428533,540.9804666666665,1373.5612302907036
2018-09-22,2018,9,5,1,3,6.0,Standard Class,Corporate,New Mexico,West,1,27.18,4749.327,12.294,830.24,749.5769999999997,696.2923666666665,1570.158784662164
2018-09-22,2018,9,5,1,3,3.0,Second Class,Corporate,New York,East,1,40.176,27.18,55.86,514.05,751.7035714285712,669.5236999999998,1574.6355047066309
2018-09-22,2018,9,5,1,3,4.0,Standard Class,Home Office,New Hampshire,East,1,67.4,40.176,20.16,12.96,749.4629999999997,653.7278999999999,1578.6206707884082
2018-09-22,2018,9,5,1,3,1.0,First Class,Consumer,Arkansas,South,2,726.9100000000001,67.4,1.908,1782.104,756.2115714285711,655.5425666666665,1577.889812585451
2018-09-22,2018,9,5,1,3,6.0,Standard Class,Consumer,California,West,1,21.96,726.9100000000001,15.51,1749.902,859.7832857142855,620.3694333333332,1563.6075630697587
2018-09-22,2018,9,5,1,3,2.0,Second Class,Home Office,Michigan,Central,2,269.68,21.96,391.98,111.42,860.704714285714,562.7713666666665,1552.349872130559
2018-09-22,2018,9,5,1,3,4.0,Standard Class,Corporate,Wisconsin,Central,4,438.01,269.68,4749.327,22.72,843.2332857142854,568.0466999999998,1551.0315061427777
2018-09-22,2018,9,5,1,3,2.0,Second Class,Consumer,New York,East,2,1083.07,438.01,27.18,15.96,227.3308571428569,581.8896999999998,1547.8465879221217
2018-09-22,2018,9,5,1,3,5.0,Standard Class,Corporate,Texas,Central,2,24.619999999999997,1083.07,40.176,114.848,378.17228571428547,617.4600333333332,1546.6536796880519
2018-09-22,2018,9,5,1,3,5.0,Standard Class,Consumer,Georgia,South,2,30.900000000000002,24.619999999999997,67.4,997.83,375.94999999999976,614.4524333333333,1547.7520921203372
2018-09-23,2018,9,6,1,3,6.0,Standard Class,Consumer,California,West,3,878.816,30.900000000000002,726.9100000000001,29.26,370.73571428571404,582.2214333333333,1549.5599996641931
2018-09-23,2018,9,6,1,3,3.0,First Class,Consumer,Florida,South,1,251.64,878.816,21.96,56.512,392.4365714285712,610.5399666666666,1546.8666147892507
2018-09-23,2018,9,6,1,3,2.0,Second Class,Consumer,Arkansas,South,2,212.91,251.64,269.68,163.38,425.2479999999997,617.0442333333332,1544.865650092272
2018-09-23,2018,9,6,1,3,2.0,First Class,Corporate,Texas,Central,1,9.248,212.91,438.01,697.612,417.13799999999975,618.6952333333332,1544.390493501669
2018-09-23,2018,9,6,1,3,5.0,Standard Class,Consumer,Illinois,Central,3,133.89600000000002,9.248,1083.07,190.01,355.8862857142854,595.7497666666665,1548.2862732831256
2018-09-23,2018,9,6,1,3,4.0,Standard Class,Corporate,Colorado,West,1,29.328,133.89600000000002,24.619999999999997,32.4,220.28999999999974,593.8792999999998,1548.8271460425888
2018-09-23,2018,9,6,1,3,6.0,Standard Class,Consumer,Colorado,West,2,228.572,29.328,30.900000000000002,35.4,220.96257142857118,593.7769,1548.8656491308116
2018-09-23,2018,9,6,1,3,2.0,Second Class,Consumer,Washington,West,3,158.28,228.572,878.816,592.308,249.20142857142832,600.2159666666665,1546.8645169682732
2018-09-23,2018,9,6,1,3,7.0,Standard Class,Consumer,California,West,2,186.78400000000002,158.28,251.64,4.842,146.26771428571402,585.7483666666666,1548.9692980307368
2018-09-23,2018,9,6,1,3,6.0,Standard Class,Consumer,Oklahoma,Central,1,291.96,186.78400000000002,212.91,95.616,137.00257142857117,591.8130999999998,1546.9713194222657
2018-09-23,2018,9,6,1,3,3.0,First Class,Home Office,Colorado,West,1,14.352,291.96,9.248,7359.918,148.29542857142832,598.3578999999997,1545.2140005531305
2018-09-24,2018,9,0,0,3,4.0,Second Class,Home Office,California,West,2,38.379999999999995,14.352,133.89600000000002,80.48,149.02457142857116,353.5056999999999,872.3075388486694
2018-09-24,2018,9,0,0,3,0.0,Same Day,Corporate,Massachusetts,East,2,829.83,38.379999999999995,29.328,151.96,135.37942857142832,352.10236666666657,872.7956454196408
2018-09-24,2018,9,0,0,3,4.0,Standard Class,Home Office,Ohio,East,1,1169.694,829.83,228.572,12.294,249.7368571428569,374.6980333333332,876.2035018189343
2018-09-24,2018,9,0,0,3,4.0,Standard Class,Home Office,Georgia,South,5,148.16000000000003,1169.694,158.28,55.86,384.18285714285685,413.2780333333332,885.1314753895496
2018-09-24,2018,9,0,0,3,2.0,Second Class,Consumer,Florida,South,2,253.82399999999998,148.16000000000003,186.78400000000002,20.16,382.73714285714266,416.35469999999987,884.0059696659581
2018-09-24,2018,9,0,0,3,4.0,Standard Class,Corporate,Minnesota,Central,3,1331.82,253.82399999999998,291.96,1.908,392.3142857142855,424.1434999999999,881.4204074168889
2018-09-24,2018,9,0,0,3,5.0,Standard Class,Corporate,California,West,2,1365.48,1331.82,14.352,15.51,540.865714285714,468.4738999999999,892.8218415938675
2018-09-24,2018,9,0,0,3,3.0,First Class,Consumer,Georgia,South,2,79.0,1365.48,38.379999999999995,391.98,733.8839999999998,513.4728999999999,903.1647562816388
2018-09-24,2018,9,0,0,3,5.0,Standard Class,Consumer,Ohio,East,1,103.056,79.0,829.83,4749.327,739.6868571428569,503.0402333333332,906.4183340500421
2018-09-24,2018,9,0,0,3,5.0,Standard Class,Home Office,Florida,South,2,399.53,103.056,1169.694,27.18,635.8619999999997,348.1645333333332,424.90052796940233
2018-09-24,2018,9,0,0,3,2.0,First Class,Consumer,Illinois,Central,2,531.888,399.53,148.16000000000003,40.176,525.8385714285711,360.57619999999986,420.61773774373086
2018-09-24,2018,9,0,0,3,0.0,Same Day,Consumer,Washington,West,1,199.8,531.888,253.82399999999998,67.4,580.6568571428569,376.96659999999986,417.2690873355469
2018-09-25,2018,9,1,0,3,3.0,First Class,Corporate,Pennsylvania,East,2,199.49099999999999,199.8,1331.82,726.9100000000001,572.9391428571425,381.37993333333327,414.57345944942404
2018-09-25,2018,9,1,0,3,2.0,Second Class,Consumer,Ohio,East,2,130.56799999999998,199.49099999999999,1365.48,21.96,411.17785714285685,363.7992999999999,410.5792225692896
2018-09-25,2018,9,1,0,3,4.0,Standard Class,Consumer,Minnesota,Central,2,278.23,130.56799999999998,79.0,269.68,234.76185714285685,367.4195666666665,407.931416840335
2018-09-25,2018,9,1,0,3,4.0,Standard Class,Corporate,Ohio,East,1,24.448,278.23,103.056,438.01,263.22328571428545,367.7045666666665,407.86375783382454
2018-09-25,2018,9,1,0,3,4.0,Standard Class,Consumer,Virginia,South,1,177.55,24.448,399.53,1083.07,251.99357142857116,353.9191666666665,412.36967022339223
2018-09-25,2018,9,1,0,3,3.0,First Class,Corporate,Montana,West,1,39.9,177.55,531.888,24.619999999999997,220.2821428571426,323.73516666666654,389.6738924919198
2018-09-26,2018,9,2,0,3,2.0,First Class,Home Office,Oregon,West,1,2.224,39.9,199.8,30.900000000000002,149.9981428571426,324.2444999999999,389.2792308913584
2018-09-26,2018,9,2,0,3,4.0,Standard Class,Home Office,Florida,South,1,419.136,2.224,199.49099999999999,878.816,121.77299999999975,323.2886333333332,390.0587959572569
2018-09-26,2018,9,2,0,3,0.0,Same Day,Corporate,California,West,5,1065.2160000000001,419.136,130.56799999999998,251.64,153.1508571428569,307.96596666666653,376.2685488140876
2018-09-28,2018,9,4,0,3,2.0,Second Class,Consumer,Texas,Central,1,1.744,1065.2160000000001,278.23,212.91,286.67199999999974,335.08516666666657,400.60101710134484
2018-09-29,2018,9,5,1,3,0.0,Same Day,Home Office,Ohio,East,6,693.13,1.744,24.448,9.248,247.17399999999975,328.04629999999986,404.65640021877306
2018-10-04,2018,10,3,0,3,0.0,Same Day,Consumer,Texas,Central,2,106.104,693.13,177.55,133.89600000000002,342.69999999999976,350.8423666666665,405.3402656245622
2018-10-06,2018,10,5,1,3,0.0,Same Day,Consumer,Pennsylvania,East,1,40.032,106.104,39.9,29.328,332.4934285714283,349.9159666666666,405.8845849525551
2018-10-09,2018,10,1,0,3,0.0,Same Day,Consumer,New York,East,1,18.76,40.032,2.224,228.572,332.5122857142855,350.27276666666654,405.59765191796055
2018-10-09,2018,10,1,0,3,0.0,Same Day,Corporate,California,West,2,369.536,18.76,419.136,158.28,334.8745714285712,343.2790333333332,409.55806588772504
2018-10-10,2018,10,2,0,3,6.0,Standard Class,Consumer,Illinois,Central,1,239.358,369.536,1065.2160000000001,186.78400000000002,327.7888571428569,350.3208999999999,408.08102728446835
2018-10-11,2018,10,3,0,3,36.0,Standard Class,Consumer,California,West,1,111.79,239.358,1.744,291.96,209.8091428571426,352.0733666666666,407.46694104908806
